trade_date,risk_free_rate_1y,risk_free_rate_daily
20080424,0.047025,0.00018660714285714285
20080425,0.047025,0.00018660714285714285
20080428,0.047028,0.00018661904761904763
20080429,0.04703,0.00018662698412698413
20080430,0.047027,0.00018661507936507937
20080504,0.047018000000000004,0.0001865793650793651
20080505,0.047023,0.00018659920634920635
20080506,0.047023999999999996,0.00018660317460317459
20080507,0.047042,0.00018667460317460318
20080508,0.047041000000000006,0.00018667063492063495
20080509,0.047047,0.00018669444444444443
20080512,0.047055,0.00018672619047619047
20080513,0.047055999999999994,0.0001867301587301587
20080514,0.047062999999999994,0.00018675793650793648
20080515,0.047062,0.00018675396825396825
20080516,0.047048,0.0001866984126984127
20080519,0.047062,0.00018675396825396825
20080520,0.047068000000000006,0.0001867777777777778
20080521,0.047080000000000004,0.00018682539682539684
20080522,0.047098,0.0001868968253968254
20080523,0.047111,0.0001869484126984127
20080526,0.047097,0.00018689285714285715
20080527,0.047112,0.00018695238095238096
20080528,0.047114,0.00018696031746031746
20080529,0.047103,0.00018691666666666667
20080530,0.047097,0.00018689285714285715
20080602,0.0471,0.0001869047619047619
20080603,0.047085999999999996,0.00018684920634920633
20080604,0.047095000000000005,0.00018688492063492066
20080605,0.047085999999999996,0.00018684920634920633
20080606,0.047095000000000005,0.00018688492063492066
20080610,0.047102000000000005,0.00018691269841269843
20080611,0.04713199999999999,0.000187031746031746
20080612,0.047145,0.00018708333333333332
20080613,0.047161,0.0001871468253968254
20080616,0.04716,0.00018714285714285716
20080617,0.047146,0.00018708730158730158
20080618,0.04714,0.00018706349206349207
20080619,0.047133,0.0001870357142857143
20080620,0.047122000000000004,0.0001869920634920635
20080623,0.047123,0.00018699603174603173
20080624,0.047114,0.00018696031746031746
20080625,0.047110000000000006,0.00018694444444444447
20080626,0.047110000000000006,0.00018694444444444447
20080627,0.047115,0.0001869642857142857
20080630,0.047124,0.000187
20080701,0.047126,0.00018700793650793651
20080702,0.047136,0.00018704761904761905
20080703,0.04713,0.0001870238095238095
20080704,0.047126,0.00018700793650793651
20080707,0.047134999999999996,0.00018704365079365079
20080708,0.047133,0.0001870357142857143
20080709,0.047117000000000006,0.00018697222222222224
20080710,0.047106,0.00018692857142857145
20080711,0.047097,0.00018689285714285715
20080714,0.047092,0.00018687301587301587
20080715,0.047085,0.0001868452380952381
20080716,0.047077,0.00018681349206349206
20080717,0.047069,0.00018678174603174602
20080718,0.047070999999999995,0.00018678968253968252
20080721,0.047067,0.00018677380952380953
20080722,0.047062,0.00018675396825396825
20080723,0.047058,0.00018673809523809526
20080724,0.047058,0.00018673809523809526
20080725,0.047055999999999994,0.0001867301587301587
20080728,0.047061,0.00018674999999999999
20080729,0.047065,0.00018676587301587303
20080730,0.047062999999999994,0.00018675793650793648
20080731,0.04707,0.00018678571428571428
20080801,0.047073000000000004,0.00018679761904761907
20080804,0.047077,0.00018681349206349206
20080805,0.047077,0.00018681349206349206
20080806,0.047074,0.0001868015873015873
20080807,0.047072,0.0001867936507936508
20080808,0.047066,0.00018676984126984127
20080811,0.047065,0.00018676587301587303
20080812,0.047064,0.00018676190476190477
20080813,0.047065,0.00018676587301587303
20080814,0.047059,0.0001867420634920635
20080815,0.047055999999999994,0.0001867301587301587
20080818,0.047050999999999996,0.00018671031746031745
20080819,0.047054,0.0001867222222222222
20080820,0.04705,0.00018670634920634922
20080821,0.047052,0.0001867142857142857
20080822,0.047058,0.00018673809523809526
20080825,0.047049,0.00018670238095238096
20080826,0.047045000000000003,0.00018668650793650794
20080827,0.047037,0.0001866547619047619
20080828,0.047035999999999994,0.00018665079365079364
20080829,0.047035999999999994,0.00018665079365079364
20080901,0.04704,0.00018666666666666666
20080902,0.047041000000000006,0.00018667063492063495
20080903,0.047048,0.0001866984126984127
20080904,0.047038,0.00018665873015873016
20080905,0.047035,0.0001866468253968254
20080908,0.047043,0.00018667857142857144
20080909,0.047031,0.0001866309523809524
20080910,0.04703,0.00018662698412698413
20080911,0.047026000000000005,0.00018661111111111114
20080912,0.047025,0.00018660714285714285
20080916,0.046928,0.00018622222222222223
20080917,0.046847,0.00018590079365079365
20080918,0.046852,0.0001859206349206349
20080919,0.046801,0.00018571825396825398
20080922,0.046792,0.00018568253968253968
20080923,0.046772,0.00018560317460317462
20080924,0.046757,0.0001855436507936508
20080925,0.046748000000000005,0.00018550793650793653
20080926,0.046742,0.000185484126984127
20080927,0.046726000000000004,0.00018542063492063494
20080928,0.04672,0.00018539682539682538
20081006,0.046719,0.00018539285714285714
20081007,0.046686,0.00018526190476190476
20081008,0.046653,0.00018513095238095238
20081009,0.04623,0.00018345238095238096
20081010,0.046044999999999996,0.00018271825396825396
20081013,0.045941,0.00018230555555555556
20081014,0.045874,0.00018203968253968254
20081015,0.045796,0.00018173015873015875
20081016,0.045722,0.00018143650793650792
20081017,0.04566099999999999,0.0001811944444444444
20081020,0.045596,0.00018093650793650793
20081021,0.045557,0.00018078174603174604
20081022,0.04552,0.00018063492063492064
20081023,0.045491000000000004,0.00018051984126984128
20081024,0.045458,0.0001803888888888889
20081027,0.045387000000000004,0.00018010714285714288
20081028,0.045318,0.00017983333333333333
20081029,0.045252,0.00017957142857142857
20081030,0.044759,0.00017761507936507937
20081031,0.044482,0.00017651587301587303
20081103,0.044389000000000005,0.00017614682539682542
20081104,0.044261999999999996,0.00017564285714285712
20081105,0.044118000000000004,0.0001750714285714286
20081106,0.044044999999999994,0.000174781746031746
20081107,0.043949999999999996,0.00017440476190476188
20081110,0.043848000000000005,0.00017400000000000003
20081111,0.043754,0.00017362698412698414
20081112,0.043644999999999996,0.00017319444444444443
20081113,0.043497,0.00017260714285714286
20081114,0.043346,0.00017200793650793653
20081117,0.043143,0.00017120238095238096
20081118,0.042893999999999995,0.0001702142857142857
20081119,0.042610999999999996,0.00016909126984126984
20081120,0.042249999999999996,0.00016765873015873014
20081121,0.041794000000000005,0.00016584920634920636
20081124,0.04147,0.00016456349206349206
20081125,0.041178,0.0001634047619047619
20081126,0.040873999999999994,0.00016219841269841267
20081127,0.033213,0.00013179761904761903
20081128,0.03257,0.00012924603174603176
20081201,0.031986,0.00012692857142857143
20081202,0.031575,0.00012529761904761904
20081203,0.031294,0.0001241825396825397
20081204,0.031000999999999997,0.00012301984126984126
20081205,0.030623,0.00012151984126984128
20081208,0.03028,0.00012015873015873016
20081209,0.030002,0.00011905555555555556
20081210,0.02978,0.00011817460317460318
20081211,0.029497,0.0001170515873015873
20081212,0.029091,0.00011544047619047619
20081215,0.028858,0.00011451587301587302
20081216,0.028526,0.0001131984126984127
20081217,0.028189000000000002,0.00011186111111111112
20081218,0.027901,0.00011071825396825396
20081219,0.027623,0.00010961507936507937
20081222,0.02741,0.00010876984126984127
20081223,0.026424,0.00010485714285714285
20081224,0.025613999999999998,0.00010164285714285714
20081225,0.025015999999999997,9.926984126984125e-05
20081226,0.024582000000000003,9.754761904761905e-05
20081229,0.024201999999999998,9.603968253968253e-05
20081230,0.023885,9.478174603174604e-05
20081231,0.023597,9.363888888888889e-05
20090104,0.023340999999999997,9.262301587301586e-05
20090105,0.023003,9.128174603174603e-05
20090106,0.022768,9.034920634920634e-05
20090107,0.022511999999999997,8.933333333333333e-05
20090108,0.022292999999999997,8.84642857142857e-05
20090109,0.022002999999999998,8.731349206349205e-05
20090112,0.021855000000000003,8.67261904761905e-05
20090113,0.021647,8.590079365079365e-05
20090114,0.021539000000000003,8.547222222222223e-05
20090115,0.021339,8.467857142857143e-05
20090116,0.021147,8.391666666666667e-05
20090119,0.020901999999999997,8.294444444444443e-05
20090120,0.020699000000000002,8.213888888888889e-05
20090121,0.020543,8.151984126984127e-05
20090122,0.020367000000000003,8.082142857142858e-05
20090123,0.020252,8.036507936507936e-05
20090124,0.02019,8.011904761904762e-05
20090201,0.020057000000000002,7.959126984126984e-05
20090202,0.019967,7.923412698412698e-05
20090203,0.019875,7.886904761904761e-05
20090204,0.019806999999999998,7.859920634920634e-05
20090205,0.01977,7.845238095238096e-05
20090206,0.019695,7.815476190476191e-05
20090209,0.019603,7.778968253968254e-05
20090210,0.019541,7.75436507936508e-05
20090211,0.019498,7.737301587301588e-05
20090212,0.019472,7.726984126984127e-05
20090213,0.019454,7.719841269841269e-05
20090216,0.019437,7.713095238095238e-05
20090217,0.019432,7.711111111111112e-05
20090218,0.019407,7.701190476190476e-05
20090219,0.019399,7.698015873015874e-05
20090220,0.019379999999999998,7.690476190476189e-05
20090223,0.019369,7.686111111111111e-05
20090224,0.01935,7.678571428571428e-05
20090225,0.019316,7.665079365079365e-05
20090226,0.019301,7.659126984126984e-05
20090227,0.019275,7.648809523809525e-05
20090302,0.019248,7.638095238095239e-05
20090303,0.01923,7.630952380952381e-05
20090304,0.019223,7.628174603174603e-05
20090305,0.019195,7.617063492063492e-05
20090306,0.019181999999999998,7.611904761904762e-05
20090309,0.019141,7.59563492063492e-05
20090310,0.019119,7.586904761904762e-05
20090311,0.019111,7.583730158730159e-05
20090312,0.019101,7.579761904761905e-05
20090313,0.019088,7.574603174603175e-05
20090316,0.019037,7.554365079365079e-05
20090317,0.019005,7.541666666666667e-05
20090318,0.018979,7.531349206349206e-05
20090319,0.018951,7.520238095238094e-05
20090320,0.018935,7.513888888888888e-05
20090323,0.018897,7.498809523809524e-05
20090324,0.018866,7.486507936507936e-05
20090325,0.018835,7.474206349206349e-05
20090326,0.018809,7.463888888888889e-05
20090327,0.018796,7.458730158730158e-05
20090330,0.018779,7.451984126984127e-05
20090331,0.018754,7.442063492063492e-05
20090401,0.018739,7.43611111111111e-05
20090402,0.018734,7.434126984126984e-05
20090403,0.018719,7.428174603174603e-05
20090407,0.018689,7.416269841269841e-05
20090408,0.018664,7.406349206349207e-05
20090409,0.018633,7.39404761904762e-05
20090410,0.018604,7.382539682539682e-05
20090413,0.018588,7.376190476190476e-05
20090414,0.018571999999999998,7.369841269841269e-05
20090415,0.01855,7.361111111111111e-05
20090416,0.018543,7.358333333333334e-05
20090417,0.018538,7.356349206349206e-05
20090420,0.018542,7.357936507936508e-05
20090421,0.018554,7.362698412698413e-05
20090422,0.018556,7.363492063492063e-05
20090423,0.018511,7.34563492063492e-05
20090424,0.018519,7.348809523809524e-05
20090427,0.018520000000000002,7.34920634920635e-05
20090428,0.018521,7.349603174603175e-05
20090429,0.018529,7.352777777777777e-05
20090430,0.018524,7.350793650793651e-05
20090504,0.018512999999999998,7.346428571428571e-05
20090505,0.018517,7.348015873015873e-05
20090506,0.018528,7.352380952380953e-05
20090507,0.018533,7.354365079365079e-05
20090508,0.018536999999999998,7.35595238095238e-05
20090511,0.018536,7.355555555555556e-05
20090512,0.018541000000000002,7.357539682539683e-05
20090513,0.01853,7.353174603174603e-05
20090514,0.018525,7.351190476190475e-05
20090515,0.018512999999999998,7.346428571428571e-05
20090518,0.018515999999999998,7.347619047619047e-05
20090519,0.01851,7.345238095238094e-05
20090520,0.018509,7.344841269841271e-05
20090521,0.018509,7.344841269841271e-05
20090522,0.018504,7.342857142857143e-05
20090525,0.018522,7.35e-05
20090526,0.018531,7.353571428571428e-05
20090527,0.018529,7.352777777777777e-05
20090531,0.018527000000000002,7.351984126984128e-05
20090601,0.018519,7.348809523809524e-05
20090602,0.018519,7.348809523809524e-05
20090603,0.018528,7.352380952380953e-05
20090604,0.018532,7.353968253968254e-05
20090605,0.018526,7.351587301587302e-05
20090608,0.018535,7.35515873015873e-05
20090609,0.01853,7.353174603174603e-05
20090610,0.018535,7.35515873015873e-05
20090611,0.018534,7.354761904761904e-05
20090612,0.018533,7.354365079365079e-05
20090615,0.018533,7.354365079365079e-05
20090616,0.018534,7.354761904761904e-05
20090617,0.018534,7.354761904761904e-05
20090618,0.018544,7.35873015873016e-05
20090619,0.018602,7.381746031746033e-05
20090622,0.018639,7.396428571428571e-05
20090623,0.018654999999999998,7.402777777777777e-05
20090624,0.018663,7.405952380952381e-05
20090625,0.018666000000000002,7.407142857142858e-05
20090626,0.018672,7.409523809523809e-05
20090629,0.018678,7.411904761904762e-05
20090630,0.018688,7.415873015873015e-05
20090701,0.018698,7.41984126984127e-05
